time,,,MPC,RL,RL_opal_RT
58.28,0.00044056,0.000155687,440.56,155.6873322,
58.3,0.00049999,0.000152111,499.99,152.1110535,
58.32,0.00050097,0.000157833,500.97,157.8330994,
58.34,0.00051131,0.000141144,511.31,141.1437988,
58.36,0.00050083,0.000139236,500.83,139.2364502,
58.38,0.00049322,0.000138283,493.22,138.2827759,
58.4,0.00050139,0.000156879,501.39,156.879425,
58.42,0.00045928,0.000159264,459.28,159.2636108,
58.44,0.00050572,0.000154257,505.72,154.2568207,
58.46,0.00050027,0.000132084,500.27,132.0838928,
58.48,0.00050069,0.00015974,500.69,159.740448,
58.5,0.00050335,0.000139952,503.35,139.9517059,
58.52,0.00049999,0.000140429,499.99,140.4285431,
58.54,0.00048449,0.000140429,484.49,140.4285431,
58.56,0.00050146,0.000164509,501.46,164.5088196,
58.58,0.0004907,0.000156879,490.7,156.879425,
58.6,0.00049971,0.000130415,499.71,130.4149628,
58.62,0.00050188,0.000131607,501.88,131.6070557,
58.64,0.000506,0.000144243,506,144.2432404,
58.66,0.00047485,0.000135899,474.85,135.8985901,
58.68,0.00049664,0.000137329,496.64,137.3291016,
58.7,0.00045069,0.000138283,450.69,138.2827759,
58.72,0.00044992,0.000139475,449.92,139.4748688,
58.74,0.00050111,0.000136614,501.11,136.6138458,
58.76,0.00044915,0.00014472,449.15,144.7200775,
58.78,0.00048435,0.000136375,484.35,136.3754272,
58.8,0.00050034,0.00014782,500.34,147.819519,
58.82,0.00049119,0.000138521,491.19,138.5211945,
58.84,0.00050174,0.000147581,501.74,147.5811005,
58.86,0.00050097,0.000137329,500.97,137.3291016,
58.88,0.00049909,0.000148296,499.09,148.2963562,
58.9,0.00044496,0.000136614,444.96,136.6138458,
58.92,0.00050195,0.000144958,501.95,144.9584961,
58.94,0.000503,0.000140667,503,140.6669617,
58.96,0.00051124,0.000147581,511.24,147.5811005,
58.98,0.00050411,0.000138521,504.11,138.5211945,
59,0.000503,0.000149488,503,149.4884491,
59.02,0.00050621,0.000138283,506.21,138.2827759,
59.04,0.00050041,0.00014782,500.41,147.819519,
59.06,0.00046417,0.000123978,464.17,123.9776611,
59.08,0.00050425,0.000123262,504.25,123.2624054,
59.1,0.00047597,0.000118256,475.97,118.2556152,
59.12,0.00049999,0.000133753,499.99,133.7528229,
59.14,0.0005053,0.000147581,505.3,147.5811005,
59.16,0.00045313,0.00014472,453.13,144.7200775,
59.18,0.00050139,0.000146866,501.39,146.8658447,
59.2,0.00050376,0.000138998,503.76,138.9980316,
59.22,0.00049846,0.000178099,498.46,178.0986786,
59.24,0.00050216,0.00016284,502.16,162.8398895,
59.26,0.00050237,0.000159979,502.37,159.9788666,
59.28,0.00050195,0.00015521,501.95,155.210495,
59.3,0.00050349,0.000154018,503.49,154.0184021,
59.32,0.00050369,0.000139475,503.69,139.4748688,
59.34,0.00050391,0.000124931,503.91,124.9313354,
59.36,0.00050467,0.000148296,504.67,148.2963562,
59.38,0.00050006,0.0001719,500.06,171.8997955,
59.4,0.00050328,0.000155926,503.28,155.9257507,
59.42,0.00050391,0.000138283,503.91,138.2827759,
59.44,0.00050027,0.000167131,500.27,167.131424,
59.46,0.00050293,0.000156403,502.93,156.4025879,
59.48,0.0005097,0.00015378,509.7,153.7799835,
59.5,0.00050027,0.000131845,500.27,131.8454742,
59.52,0.00050146,0.00014925,501.46,149.2500305,
59.54,0.00050188,0.000135899,501.88,135.8985901,
59.56,0.00050258,0.00013876,502.58,138.759613,
59.58,0.00051103,0.000138283,511.03,138.2827759,
59.6,0.0005023,0.000155449,502.3,155.4489136,
59.62,0.00050188,0.000136614,501.88,136.6138458,
59.64,0.00050404,0.000127792,504.04,127.7923584,
59.66,0.00050195,0.000126362,501.95,126.3618469,
59.68,0.0005074,0.000127077,507.4,127.0771027,
59.7,0.00050397,0.000144005,503.97,144.0048218,
59.72,0.0005023,0.000143528,502.3,143.5279846,
59.74,0.00046759,0.000136375,467.59,136.3754272,
59.76,0.00049951,0.000150919,499.51,150.9189606,
59.78,0.00050733,0.000127077,507.33,127.0771027,
59.8,0.00050153,0.000124931,501.53,124.9313354,
59.82,0.00050195,0.000133038,501.95,133.0375671,
59.84,0.00050321,0.000146151,503.21,146.150589,
59.86,0.00047038,0.00013566,470.38,135.6601715,
59.88,0.00050293,0.000146389,502.93,146.3890076,
59.9,0.00050544,0.000137329,505.44,137.3291016,
59.92,0.00048498,0.000145197,484.98,145.1969147,
59.94,0.00050258,0.000116825,502.58,116.8251038,
59.96,0.00050537,0.000133514,505.37,133.5144043,
59.98,0.00046801,0.000126123,468.01,126.1234283,
60,0.00050565,0.000127792,505.65,127.7923584,
60.02,0.00050544,0.000126839,505.44,126.8386841,
60.04,0.00047527,0.000130177,475.27,130.1765442,
60.06,0.00050139,0.000145197,501.39,145.1969147,
60.08,0.00050404,0.000148535,504.04,148.5347748,
60.1,0.00050516,0.000149488,505.16,149.4884491,
60.12,0.00047848,0.00015974,478.48,159.740448,
60.14,0.00050258,0.000164509,502.58,164.5088196,
60.16,0.00050293,0.000146866,502.93,146.8658447,
60.18,0.00050251,0.000141382,502.51,141.3822174,
60.2,0.00050789,0.000144958,507.89,144.9584961,
60.22,0.00045977,0.000148296,459.77,148.2963562,
60.24,0.0004775,0.000146389,477.5,146.3890076,
60.26,0.00046926,0.000167131,469.26,167.131424,
60.28,0.00050202,0.000128269,502.02,128.2691956,
60.3,0.00046766,0.000131607,467.66,131.6070557,
60.32,0.00050237,0.000131607,502.37,131.6070557,
60.34,0.00050376,0.000144958,503.76,144.9584961,
60.36,0.00050034,0.000139952,500.34,139.9517059,
60.38,0.00050216,0.000159979,502.16,159.9788666,
60.4,0.00050244,0.000149012,502.44,149.0116119,
60.42,0.00051019,0.000132322,510.19,132.3223114,
60.44,0.0005023,0.000143051,502.3,143.0511475,
60.46,0.00050055,0.000155449,500.55,155.4489136,
60.48,0.00047157,0.000150442,471.57,150.4421234,
60.5,0.00050202,0.000145435,502.02,145.4353333,
60.52,0.00051166,0.00014329,511.66,143.289566,
60.54,0.00050069,0.000154495,500.69,154.4952393,
60.56,0.00050439,0.00013113,504.39,131.1302185,
60.58,0.00050307,0.000118971,503.07,118.970871,
60.6,0.00050265,0.00014472,502.65,144.7200775,
60.62,0.0005111,0.00014472,511.1,144.7200775,
60.64,0.00050642,0.000148296,506.42,148.2963562,
60.66,0.0005002,0.000125408,500.2,125.4081726,
60.68,0.00050258,0.000125647,502.58,125.6465912,
60.7,0.00050432,0.000133991,504.32,133.9912415,
60.72,0.00050803,0.000155687,508.03,155.6873322,
60.74,0.0005046,0.00016427,504.6,164.270401,
60.76,0.00050174,0.000141859,501.74,141.8590546,
60.78,0.00050013,0.000131607,500.13,131.6070557,
60.8,0.00050251,0.000129938,502.51,129.9381256,
60.82,0.00050831,0.000128984,508.31,128.9844513,
60.84,0.00050356,0.000122786,503.56,122.7855682,
60.86,0.00050328,0.00014329,503.28,143.289566,
60.88,0.00050097,0.000142097,500.97,142.0974731,
60.9,0.00050251,0.000157595,502.51,157.5946808,
60.92,0.00046438,0.000143528,464.38,143.5279846,
60.94,0.0005023,0.000148773,502.3,148.7731934,
60.96,0.00050349,0.000191212,503.49,191.2117004,
60.98,0.00050251,0.000151634,502.51,151.6342163,
61,0.00050391,0.000146151,503.91,146.150589,
61.02,0.00050369,0.000138998,503.69,138.9980316,
61.04,0.00050202,0.00012517,502.02,125.169754,
61.06,0.0005053,0.000128508,505.3,128.5076141,
61.08,0.00050251,0.000126123,502.51,126.1234283,
61.1,0.00050097,0.000137568,500.97,137.5675201,
61.12,0.0005009,0.000149965,500.9,149.9652863,
61.14,0.00050216,0.000144482,502.16,144.4816589,
61.16,0.00050321,0.000145912,503.21,145.9121704,
61.18,0.0005002,0.000145912,500.2,145.9121704,
61.2,0.00050153,0.000149488,501.53,149.4884491,
61.22,0.00050272,0.00013876,502.72,138.759613,
61.24,0.00051096,0.000146151,510.96,146.150589,
61.26,0.00050188,0.000149012,501.88,149.0116119,
61.28,0.00050593,0.000166655,505.93,166.6545868,
61.3,0.00050188,0.000148535,501.88,148.5347748,
61.32,0.00050048,0.000138283,500.48,138.2827759,
61.34,0.00050544,0.000133991,505.44,133.9912415,
61.36,0.00045446,0.000133276,454.46,133.2759857,
61.38,0.00050223,0.000160456,502.23,160.4557037,
61.4,0.00050677,0.000163317,506.77,163.3167267,
61.42,0.00050076,0.000171423,500.76,171.4229584,
61.44,0.00050803,0.000163555,508.03,163.5551453,
61.46,0.00050474,0.000166893,504.74,166.8930054,
61.48,0.00050272,0.00014019,502.72,140.1901245,
61.5,0.00050488,0.00016284,504.88,162.8398895,
61.52,0.00050048,0.000170231,500.48,170.2308655,
61.54,0.00050824,0.000154734,508.24,154.7336578,
61.56,0.00046654,0.000138998,466.54,138.9980316,
61.58,0.00049964,0.000144005,499.64,144.0048218,
61.6,0.00050265,0.000153065,502.65,153.0647278,
61.62,0.0004789,0.000127077,478.9,127.0771027,
61.64,0.00050244,0.000131369,502.44,131.3686371,
61.66,0.00050202,0.000130415,502.02,130.4149628,
61.68,0.00046584,0.000130415,465.84,130.4149628,
61.7,0.00050069,0.000170231,500.69,170.2308655,
61.72,0.00050286,0.00016284,502.86,162.8398895,
61.74,0.00050258,0.00017333,502.58,173.330307,
61.76,0.00049287,0.000153542,492.87,153.5415649,
61.78,0.00050279,0.00016427,502.79,164.270401,
61.8,0.00050342,0.000172377,503.42,172.3766327,
61.82,0.00050209,0.00016427,502.09,164.270401,
61.84,0.00050027,0.000171661,500.27,171.661377,
61.86,0.00050824,0.000158072,508.24,158.0715179,
61.88,0.00050034,0.000170231,500.34,170.2308655,
61.9,0.00045648,0.000163317,456.48,163.3167267,
61.92,0.0005016,0.000170231,501.6,170.2308655,
61.94,0.00050537,0.000127316,505.37,127.3155212,
61.96,0.00050872,0.000128031,508.72,128.030777,
61.98,0.00050139,0.000151157,501.39,151.1573792,
62,0.00050572,0.000180006,505.72,180.0060272,
62.02,0.00050181,0.000142574,501.81,142.5743103,
62.04,0.00050307,0.000160456,503.07,160.4557037,
62.06,0.00050621,0.000146151,506.21,146.150589,
62.08,0.00050244,0.000144482,502.44,144.4816589,
62.1,0.00050467,0.000125408,504.67,125.4081726,
62.12,0.00050488,0.000128508,504.88,128.5076141,
62.14,0.00050104,0.00013113,501.04,131.1302185,
62.16,0.00050167,0.000141144,501.67,141.1437988,
62.18,0.00050202,0.000149488,502.02,149.4884491,
62.2,0.00050048,0.000143051,500.48,143.0511475,
62.22,0.00050495,0.000149012,504.95,149.0116119,
62.24,0.00044789,0.000154018,447.89,154.0184021,
62.26,0.00050097,0.000152588,500.97,152.5878906,
62.28,0.00046968,0.000142574,469.68,142.5743103,
62.3,0.00047974,0.000144482,479.74,144.4816589,
62.32,0.00050104,0.000148535,501.04,148.5347748,
62.34,0.00050286,0.000150919,502.86,150.9189606,
62.36,0.00048044,0.000139952,480.44,139.9517059,
62.38,0.00050712,0.000135899,507.12,135.8985901,
62.4,0.00044796,0.000130177,447.96,130.1765442,
62.42,0.00050209,0.00016737,502.09,167.3698425,
62.44,0.00049392,0.000143528,493.92,143.5279846,
62.46,0.00050069,0.000147343,500.69,147.3426819,
62.48,0.00050817,0.000146866,508.17,146.8658447,
62.5,0.0005053,0.000137568,505.3,137.5675201,
62.52,0.00050384,0.000137806,503.84,137.8059387,
62.54,0.00050467,0.000154257,504.67,154.2568207,
62.56,0.00050656,0.000148296,506.56,148.2963562,
62.58,0.00050761,0.000147581,507.61,147.5811005,
62.6,0.00050314,0.000124693,503.14,124.6929169,
62.62,0.0005009,0.000128269,500.9,128.2691956,
62.64,0.00050006,0.0001266,500.06,126.6002655,
62.66,0.00050265,0.000133514,502.65,133.5144043,
62.68,0.00050376,0.000126123,503.76,126.1234283,
62.7,0.00050293,0.000129223,502.93,129.2228699,
62.72,0.00050425,0.000130892,504.25,130.8917999,
62.74,0.00050432,0.000142574,504.32,142.5743103,
62.76,0.00050118,0.000143051,501.18,143.0511475,
62.78,0.0005016,0.000142574,501.6,142.5743103,
62.8,0.00046738,0.000128984,467.38,128.9844513,
62.82,0.0005009,0.000150919,500.9,150.9189606,
62.84,0.00045516,0.000157595,455.16,157.5946808,
62.86,0.00047806,0.000144005,478.06,144.0048218,
62.88,0.00050237,0.00014472,502.37,144.7200775,
62.9,0.00050991,0.000141144,509.91,141.1437988,
62.92,0.00050174,0.000148296,501.74,148.2963562,
62.94,0.00046947,0.000139236,469.47,139.2364502,
62.96,0.00050216,0.000155687,502.16,155.6873322,
62.98,0.00050446,0.000148773,504.46,148.7731934,
63,0.00047255,0.00016427,472.55,164.270401,
63.02,0.00050237,0.00014472,502.37,144.7200775,
63.04,0.00050376,0.000138283,503.76,138.2827759,
63.06,0.00050342,0.00014925,503.42,149.2500305,
63.08,0.00050167,0.000159979,501.67,159.9788666,
63.1,0.00046424,0.000164986,464.24,164.9856567,
63.12,0.00050244,0.000143766,502.44,143.7664032,
63.14,0.00048218,0.000148773,482.18,148.7731934,
63.16,0.00044712,0.000163078,447.12,163.0783081,
63.18,0.00050027,0.000144005,500.27,144.0048218,
63.2,0.00046982,0.000147104,469.82,147.1042633,
63.22,0.00044321,0.00013423,443.21,134.22966,
63.24,0.00050027,0.000163078,500.27,163.0783081,
63.26,0.00050223,0.000143051,502.23,143.0511475,
63.28,0.00049971,0.000144482,499.71,144.4816589,
63.3,0.00050376,0.000152826,503.76,152.8263092,
63.32,0.00050844,0.000155449,508.44,155.4489136,
63.34,0.00047248,0.000144482,472.48,144.4816589,
63.36,0.00049999,0.000152111,499.99,152.1110535,
63.38,0.00049999,0.000146866,499.99,146.8658447,
63.4,0.00050055,0.000156164,500.55,156.1641693,
63.42,0.00051103,0.000141144,511.03,141.1437988,
63.44,0.00050251,0.000146151,502.51,146.150589,
63.46,0.00050146,0.000149727,501.46,149.7268677,
63.48,0.00044251,0.000156164,442.51,156.1641693,
63.5,0.0004687,0.00013876,468.7,138.759613,
63.52,0.00049518,0.000123739,495.18,123.7392426,
63.54,0.00050244,0.000128269,502.44,128.2691956,
63.56,0.00050369,0.000129223,503.69,129.2228699,
63.58,0.00050272,0.000149012,502.72,149.0116119,
63.6,0.00047492,0.00014019,474.92,140.1901245,
63.62,0.00050663,0.000147104,506.63,147.1042633,
63.64,0.00045697,0.00014782,456.97,147.819519,
63.66,0.00050293,0.000135422,502.93,135.4217529,
63.68,0.000503,0.000144243,503,144.2432404,
63.7,0.00048777,0.000148535,487.77,148.5347748,
63.72,0.00050076,0.000149012,500.76,149.0116119,
63.74,0.00050097,0.000155687,500.97,155.6873322,
63.76,0.00050384,0.000150681,503.84,150.680542,
63.78,0.00049985,0.000148296,499.85,148.2963562,
63.8,0.00046598,0.000133276,465.98,133.2759857,
63.82,0.00050223,0.000152826,502.23,152.8263092,
63.84,0.0004921,0.000149965,492.1,149.9652863,
63.86,0.00050237,0.000156641,502.37,156.6410065,
63.88,0.00050125,0.000148535,501.25,148.5347748,
63.9,0.0005046,0.000141859,504.6,141.8590546,
63.92,0.00047136,0.000127554,471.36,127.5539398,
63.94,0.00045097,0.000127554,450.97,127.5539398,
63.96,0.00044293,0.000127792,442.93,127.7923584,
63.98,0.00045271,0.000133753,452.71,133.7528229,
64,0.00042806,0.000148058,428.06,148.0579376,
64.02,0.00044601,0.000148296,446.01,148.2963562,
64.04,0.0004722,0.000148773,472.2,148.7731934,
64.06,0.00044957,0.0001266,449.57,126.6002655,
64.08,0.00049888,0.000135422,498.88,135.4217529,
64.1,0.00050076,0.000126123,500.76,126.1234283,
64.12,0.00050209,0.000116825,502.09,116.8251038,
64.14,0.00050656,0.000135899,506.56,135.8985901,
64.16,0.00047171,0.000156879,471.71,156.879425,
64.18,0.00050027,0.000146627,500.27,146.6274261,
64.2,0.00050195,0.00014329,501.95,143.289566,
64.22,0.00045474,0.000132561,454.74,132.56073,
64.24,0.00050062,0.000154972,500.62,154.9720764,
64.26,0.00050921,0.000146389,509.21,146.3890076,
64.28,0.00048777,0.000163317,487.77,163.3167267,
64.3,0.00046549,0.000140429,465.49,140.4285431,
64.32,0.0004847,0.000149012,484.7,149.0116119,
64.34,0.00049336,0.000146151,493.36,146.150589,
64.36,0.00050768,0.000149965,507.68,149.9652863,
64.38,0.00050237,0.000147581,502.37,147.5811005,
64.4,0.0004393,0.00014782,439.3,147.819519,
64.42,0.00049692,0.000145912,496.92,145.9121704,
64.44,0.00050265,0.000123262,502.65,123.2624054,
64.46,0.00045844,0.000123501,458.44,123.500824,
64.48,0.00050279,0.00014782,502.79,147.819519,
64.5,0.00050649,0.000151396,506.49,151.3957977,
64.52,0.00050076,0.000154972,500.76,154.9720764,
64.54,0.0004708,0.000122547,470.8,122.5471497,
64.56,0.000503,0.000150442,503,150.4421234,
64.58,0.00045544,0.000150442,455.44,150.4421234,
64.6,0.00044496,0.000150919,444.96,150.9189606,
64.62,0.00044768,0.000140667,447.68,140.6669617,
64.64,0.00050202,0.00014782,502.02,147.819519,
64.66,0.00050719,0.000146389,507.19,146.3890076,
64.68,0.0005125,0.000119209,512.5,119.2092896,
64.7,0.00050474,0.000132799,504.74,132.7991486,
64.72,0.00050558,0.000147581,505.58,147.5811005,
64.74,0.00050244,0.000137806,502.44,137.8059387,
64.76,0.000506,0.00014472,506,144.7200775,
64.78,0.00050572,0.000148535,505.72,148.5347748,
64.8,0.00050286,0.000146151,502.86,146.150589,
64.82,0.00045969,0.000146866,459.69,146.8658447,
64.84,0.0004678,0.00014472,467.8,144.7200775,
64.86,0.00047024,0.000139713,470.24,139.7132874,
64.88,0.00050202,0.000149488,502.02,149.4884491,
64.9,0.00047255,0.000137806,472.55,137.8059387,
64.92,0.00050258,0.000144243,502.58,144.2432404,
64.94,0.00050705,0.000145197,507.05,145.1969147,
64.96,0.00050181,0.000149727,501.81,149.7268677,
64.98,0.00043546,0.000146151,435.46,146.150589,
65,0.00050265,0.000131369,502.65,131.3686371,
65.02,0.00050628,0.000119448,506.28,119.4477081,
65.04,0.00044915,0.000129938,449.15,129.9381256,
65.06,0.00050251,0.000122547,502.51,122.5471497,
65.08,0.00050481,0.000149965,504.81,149.9652863,
65.1,0.00050607,0.00014329,506.07,143.289566,
65.12,0.00050265,0.000151157,502.65,151.1573792,
65.14,0.00050216,0.000141621,502.16,141.620636,
65.16,0.00050055,0.000141859,500.55,141.8590546,
65.18,0.00049888,0.000140905,498.88,140.9053802,
65.2,0.00050509,0.00014925,505.09,149.2500305,
65.22,0.00050307,0.000141382,503.07,141.3822174,
65.24,0.00044161,0.000142574,441.61,142.5743103,
65.26,0.00050335,0.000145674,503.35,145.6737518,
65.28,0.00044133,0.000150204,441.33,150.2037048,
65.3,0.00044293,0.000144005,442.93,144.0048218,
65.32,0.00049839,0.000144243,498.39,144.2432404,
65.34,0.00050069,0.000142097,500.69,142.0974731,
65.36,0.00050167,0.000155687,501.67,155.6873322,
65.38,0.00050202,0.000124931,502.02,124.9313354,
65.4,0.00051019,0.000123739,510.19,123.7392426,
65.42,0.00050404,0.000127316,504.04,127.3155212,
65.44,0.00049985,0.000156879,499.85,156.879425,
65.46,0.00045592,0.000146389,455.92,146.3890076,
65.48,0.00050251,0.000141621,502.51,141.620636,
65.5,0.00044209,0.000146627,442.09,146.6274261,
65.52,0.00048407,0.000154972,484.07,154.9720764,
65.54,0.00047681,0.000141859,476.81,141.8590546,
65.56,0.00050076,0.000125647,500.76,125.6465912,
65.58,0.00044573,0.000155449,445.73,155.4489136,
65.6,0.00050244,0.000151157,502.44,151.1573792,
65.62,0.00051131,0.000138044,511.31,138.0443573,
65.64,0.00050453,0.000137806,504.53,137.8059387,
65.66,0.00050523,0.000155449,505.23,155.4489136,
65.68,0.00049895,0.000147581,498.95,147.5811005,
65.7,0.00050307,0.00012207,503.07,122.0703125,
65.72,0.00046165,0.000136375,461.65,136.3754272,
65.74,0.00050244,0.000148296,502.44,148.2963562,
65.76,0.00046025,0.000151634,460.25,151.6342163,
65.78,0.00044182,0.000134945,441.82,134.9449158,
65.8,0.00050258,0.000139713,502.58,139.7132874,
65.82,0.00045502,0.00014925,455.02,149.2500305,
65.84,0.00049936,0.000185728,499.36,185.7280731,
65.86,0.00049992,0.000153065,499.92,153.0647278,
65.88,0.00050167,0.000155449,501.67,155.4489136,
65.9,0.00050314,0.000138998,503.14,138.9980316,
65.92,0.00050872,0.000117779,508.72,117.7787781,
65.94,0.00050411,0.000139475,504.11,139.4748688,
65.96,0.00050286,0.000153542,502.86,153.5415649,
65.98,0.00050076,0.000138521,500.76,138.5211945,
66,0.00050006,0.00014019,500.06,140.1901245,
66.02,0.00050083,0.000136614,500.83,136.6138458,
66.04,0.00050188,0.000150204,501.88,150.2037048,
66.06,0.00050425,0.000137806,504.25,137.8059387,
66.08,0.00050502,0.000140667,505.02,140.6669617,
66.1,0.00050565,0.00013566,505.65,135.6601715,
66.12,0.00050544,0.000153065,505.44,153.0647278,
66.14,0.00050558,0.000136614,505.58,136.6138458,
66.16,0.00050104,0.000142097,501.04,142.0974731,
66.18,0.00050502,0.000137806,505.02,137.8059387,
66.2,0.00050272,0.000156641,502.72,156.6410065,
66.22,0.00050125,0.000137329,501.25,137.3291016,
66.24,0.00050111,0.000128031,501.11,128.030777,
66.26,0.00050167,0.000137806,501.67,137.8059387,
66.28,0.00050146,0.000136852,501.46,136.8522644,
66.3,0.00050286,0.000137568,502.86,137.5675201,
66.32,0.0005016,0.000149488,501.6,149.4884491,
66.34,0.00050691,0.000139713,506.91,139.7132874,
66.36,0.00049832,0.000134945,498.32,134.9449158,
66.38,0.00046025,0.000116348,460.25,116.3482666,
66.4,0.00045544,0.000144958,455.44,144.9584961,
66.42,0.00050006,0.000137329,500.06,137.3291016,
66.44,0.000509,0.00014782,509,147.819519,
66.46,0.00046926,0.00013876,469.26,138.759613,
66.48,0.00050223,0.000157356,502.23,157.3562622,
66.5,0.0004759,0.000138044,475.9,138.0443573,
